timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251229_103647,e16173c67a36537cd231bd1be3ce54c6b979fd6a,,1658592565,Rename Kilometerstomile to Kilometerstomile.py,,,x,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719;KeyInList:<frozen importlib._bootstrap>:1316;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,0,
20251229_103648,b4c1e2dbd4143bf7ac8227da7d284e8a1ef1db97,315f5751c8f6855d0d1a9e2717b0afa3a4d706be,1697865270,Added English text to pig Latin converter,https://github.com/geekcomputers/Python/compare/315f5751c8f6855d0d1a9e2717b0afa3a4d706be...b4c1e2dbd4143bf7ac8227da7d284e8a1ef1db97,28,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,1312fb72e87cbaf7afacad8a8efde2552e947885,b4c1e2dbd4143bf7ac8227da7d284e8a1ef1db97,1697868891,Added script for a URL shortner,https://github.com/geekcomputers/Python/compare/b4c1e2dbd4143bf7ac8227da7d284e8a1ef1db97...1312fb72e87cbaf7afacad8a8efde2552e947885,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,73c6fd24cda7f18280a5dce4179d3e7937b8b0f0,1312fb72e87cbaf7afacad8a8efde2552e947885,1698038761,Added News_App for indian Stock market,https://github.com/geekcomputers/Python/compare/1312fb72e87cbaf7afacad8a8efde2552e947885...73c6fd24cda7f18280a5dce4179d3e7937b8b0f0,2,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,77b464c6fb859b6f5add91f05b9b8a95e7392591,73c6fd24cda7f18280a5dce4179d3e7937b8b0f0,1698039657,Update Newsapp.py,https://github.com/geekcomputers/Python/compare/73c6fd24cda7f18280a5dce4179d3e7937b8b0f0...77b464c6fb859b6f5add91f05b9b8a95e7392591,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,82507bff5bb3bbf46c2b63e785914ddf4165464b,77b464c6fb859b6f5add91f05b9b8a95e7392591,1698065890,Create mergesort_linkedlist.py,https://github.com/geekcomputers/Python/compare/77b464c6fb859b6f5add91f05b9b8a95e7392591...82507bff5bb3bbf46c2b63e785914ddf4165464b,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,b03d4808d69da2a0d76d80beee5a0ac5d32c39eb,82507bff5bb3bbf46c2b63e785914ddf4165464b,1698134016,Create heapsort_linkedlist.py,https://github.com/geekcomputers/Python/compare/82507bff5bb3bbf46c2b63e785914ddf4165464b...b03d4808d69da2a0d76d80beee5a0ac5d32c39eb,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,5c7f596057cd67a77ad09fc201a408b4e69fad14,b03d4808d69da2a0d76d80beee5a0ac5d32c39eb,1698163035,Created AI Tic Tac Toe Game,https://github.com/geekcomputers/Python/compare/b03d4808d69da2a0d76d80beee5a0ac5d32c39eb...5c7f596057cd67a77ad09fc201a408b4e69fad14,2,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,bc3fd39e5e71bebf6266534115e1666cd8876c27,5c7f596057cd67a77ad09fc201a408b4e69fad14,1698164243,Update calculator.py,https://github.com/geekcomputers/Python/compare/5c7f596057cd67a77ad09fc201a408b4e69fad14...bc3fd39e5e71bebf6266534115e1666cd8876c27,2,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,f9e058abe97ac051a68e3f7568e3202c85f14341,bc3fd39e5e71bebf6266534115e1666cd8876c27,1698258277,FIx: typo in login.py,https://github.com/geekcomputers/Python/compare/bc3fd39e5e71bebf6266534115e1666cd8876c27...f9e058abe97ac051a68e3f7568e3202c85f14341,3,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,b324c90e67433ba28bd14fd900e8588ed6aa5ca3,f9e058abe97ac051a68e3f7568e3202c85f14341,1698474065,added a Tic-Tac-Toe Game,https://github.com/geekcomputers/Python/compare/f9e058abe97ac051a68e3f7568e3202c85f14341...b324c90e67433ba28bd14fd900e8588ed6aa5ca3,3,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,56ee8746ad814c1a4bf5ebd71f1b81576c9d04b6,b324c90e67433ba28bd14fd900e8588ed6aa5ca3,1698490206,final commit,https://github.com/geekcomputers/Python/compare/b324c90e67433ba28bd14fd900e8588ed6aa5ca3...56ee8746ad814c1a4bf5ebd71f1b81576c9d04b6,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,6b369962aca0cd22e15967e2838a6584ee2e3bf0,56ee8746ad814c1a4bf5ebd71f1b81576c9d04b6,1698491941,added a number guessing game,https://github.com/geekcomputers/Python/compare/56ee8746ad814c1a4bf5ebd71f1b81576c9d04b6...6b369962aca0cd22e15967e2838a6584ee2e3bf0,2,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,429f1bdb67867b4ff5e806cc9e01ed85c7d5eb23,6b369962aca0cd22e15967e2838a6584ee2e3bf0,1698524603,added function to extract thumbnail from videos,https://github.com/geekcomputers/Python/compare/6b369962aca0cd22e15967e2838a6584ee2e3bf0...429f1bdb67867b4ff5e806cc9e01ed85c7d5eb23,3,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,080e647f251ccd529bfbdbd1321af1be5d22a5af,429f1bdb67867b4ff5e806cc9e01ed85c7d5eb23,1698603017,Update hand_motion_recognizer.py,https://github.com/geekcomputers/Python/compare/429f1bdb67867b4ff5e806cc9e01ed85c7d5eb23...080e647f251ccd529bfbdbd1321af1be5d22a5af,3,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,b8fb78322b711308df8438299c8aab43e0e2d031,080e647f251ccd529bfbdbd1321af1be5d22a5af,1698689238,added readme,https://github.com/geekcomputers/Python/compare/080e647f251ccd529bfbdbd1321af1be5d22a5af...b8fb78322b711308df8438299c8aab43e0e2d031,3,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,24a682c8163f3b1ae9f01e19c778cca5abc2c14c,b8fb78322b711308df8438299c8aab43e0e2d031,1698689594,added link in main readme,https://github.com/geekcomputers/Python/compare/b8fb78322b711308df8438299c8aab43e0e2d031...24a682c8163f3b1ae9f01e19c778cca5abc2c14c,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,1273a118ea8f5bdced58c68a1253b501c8a2f8b3,24a682c8163f3b1ae9f01e19c778cca5abc2c14c,1698698110,Fixed syntax error in TicTacToe file,https://github.com/geekcomputers/Python/compare/24a682c8163f3b1ae9f01e19c778cca5abc2c14c...1273a118ea8f5bdced58c68a1253b501c8a2f8b3,3,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,1c04b3a094eb4cd4f7b67bbdab6e2f382d132762,1273a118ea8f5bdced58c68a1253b501c8a2f8b3,1698861210,Image Added into Industrial_developed_hangman readme,https://github.com/geekcomputers/Python/compare/1273a118ea8f5bdced58c68a1253b501c8a2f8b3...1c04b3a094eb4cd4f7b67bbdab6e2f382d132762,7,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,c5997d4a4e2960b4d5f4c85534b7169c6cd50ddd,1c04b3a094eb4cd4f7b67bbdab6e2f382d132762,1698974376,Industrial_developed_hangman changed to api usage,https://github.com/geekcomputers/Python/compare/1c04b3a094eb4cd4f7b67bbdab6e2f382d132762...c5997d4a4e2960b4d5f4c85534b7169c6cd50ddd,2,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,a344c4a424757e8fef9e0718962ffd3d13c3efda,c5997d4a4e2960b4d5f4c85534b7169c6cd50ddd,1699255087,added ping pong,https://github.com/geekcomputers/Python/compare/c5997d4a4e2960b4d5f4c85534b7169c6cd50ddd...a344c4a424757e8fef9e0718962ffd3d13c3efda,4,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,7f7256ec7d4196f55726691ad624cb984606fa7e,a344c4a424757e8fef9e0718962ffd3d13c3efda,1699538426,add: requirements.txt for pdf_to_docx.py,https://github.com/geekcomputers/Python/compare/a344c4a424757e8fef9e0718962ffd3d13c3efda...7f7256ec7d4196f55726691ad624cb984606fa7e,31,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,5c01b3a21adb0e755dc10780eb2a3550953a2ff0,7f7256ec7d4196f55726691ad624cb984606fa7e,1702114381,Update Python Program to Sort Words in Alphabetic Order.py,https://github.com/geekcomputers/Python/compare/7f7256ec7d4196f55726691ad624cb984606fa7e...5c01b3a21adb0e755dc10780eb2a3550953a2ff0,33,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,0d31cc34ba585992260e062d605a40e9bc6cf0f9,5c01b3a21adb0e755dc10780eb2a3550953a2ff0,1702555347,this changes files extension,https://github.com/geekcomputers/Python/compare/5c01b3a21adb0e755dc10780eb2a3550953a2ff0...0d31cc34ba585992260e062d605a40e9bc6cf0f9,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,bf0e246e0cfd724db26c0f064ca5205105a7a633,0d31cc34ba585992260e062d605a40e9bc6cf0f9,1703704418,new: Add a GUI based counter app.,https://github.com/geekcomputers/Python/compare/0d31cc34ba585992260e062d605a40e9bc6cf0f9...bf0e246e0cfd724db26c0f064ca5205105a7a633,34,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,c695feafcf4b709f9c2333f122ba58321990f293,bf0e246e0cfd724db26c0f064ca5205105a7a633,1703704991,update: Update with documentation.,https://github.com/geekcomputers/Python/compare/bf0e246e0cfd724db26c0f064ca5205105a7a633...c695feafcf4b709f9c2333f122ba58321990f293,34,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,cb05d52c4dce4737f3a232811c434f431c4b024a,c695feafcf4b709f9c2333f122ba58321990f293,1703706111,add: hello world with a !++ and !--,https://github.com/geekcomputers/Python/compare/c695feafcf4b709f9c2333f122ba58321990f293...cb05d52c4dce4737f3a232811c434f431c4b024a,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,d4a5713422b073fa5879a51e3c70c595491c9c8d,cb05d52c4dce4737f3a232811c434f431c4b024a,1703708448,update: Add more feature,https://github.com/geekcomputers/Python/compare/cb05d52c4dce4737f3a232811c434f431c4b024a...d4a5713422b073fa5879a51e3c70c595491c9c8d,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
