timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251222_122752,82f0d59078cfdc1ee070e0c478ccea85f1f89bf8,,1680111583,"fix: change thread name to ""Thread"" so it's not confused to be official support.",,,x,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,0,
20251222_122751,912576bab4ebcf3e8868e0cfea1ddae354fbd24a,4c68876142b7cafd5699ea19cd70120149aee59d,1704952153,feat: change chunk size of markdown and code documents,https://github.com/wandb/wandbot/compare/4c68876142b7cafd5699ea19cd70120149aee59d...912576bab4ebcf3e8868e0cfea1ddae354fbd24a,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,8679c8a5145da246683514ffc762800a03e5849a,912576bab4ebcf3e8868e0cfea1ddae354fbd24a,1704952205,feat: add include and exclude tag filters,https://github.com/wandb/wandbot/compare/912576bab4ebcf3e8868e0cfea1ddae354fbd24a...8679c8a5145da246683514ffc762800a03e5849a,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,930bb9809a54ef6202d59820c41d1a98b1253b8f,8679c8a5145da246683514ffc762800a03e5849a,1704952245,fix: return metadata instead of only source during retrieval,https://github.com/wandb/wandbot/compare/8679c8a5145da246683514ffc762800a03e5849a...930bb9809a54ef6202d59820c41d1a98b1253b8f,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,7b7c7d14025e285ea5615afd0bb84dbe502d66e2,930bb9809a54ef6202d59820c41d1a98b1253b8f,1704952469,fix: add launch in query feature description,https://github.com/wandb/wandbot/compare/930bb9809a54ef6202d59820c41d1a98b1253b8f...7b7c7d14025e285ea5615afd0bb84dbe502d66e2,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,fa990952add86f34fb93f9e716c383301bcab5c0,7b7c7d14025e285ea5615afd0bb84dbe502d66e2,1704956535,fix: reduce discord char chunking limit to reduce failures after message formatting.,https://github.com/wandb/wandbot/compare/7b7c7d14025e285ea5615afd0bb84dbe502d66e2...fa990952add86f34fb93f9e716c383301bcab5c0,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,53494e5114e72c0578a48eb32309eb0393754cc9,fa990952add86f34fb93f9e716c383301bcab5c0,1705036102,chore: run formatters and sort imports,https://github.com/wandb/wandbot/compare/fa990952add86f34fb93f9e716c383301bcab5c0...53494e5114e72c0578a48eb32309eb0393754cc9,10,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,68786be5d2c3083e8cb81a67d7bebe9f85fad663,53494e5114e72c0578a48eb32309eb0393754cc9,1705038677,fix: move metadata postprocessor before language filter,https://github.com/wandb/wandbot/compare/53494e5114e72c0578a48eb32309eb0393754cc9...68786be5d2c3083e8cb81a67d7bebe9f85fad663,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,4fe3c8ab5ecb75cb6fc3d37b406795355fc4ae0e,68786be5d2c3083e8cb81a67d7bebe9f85fad663,1705038707,chore: run formatters and linters,https://github.com/wandb/wandbot/compare/68786be5d2c3083e8cb81a67d7bebe9f85fad663...4fe3c8ab5ecb75cb6fc3d37b406795355fc4ae0e,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,25cd7cc9bbebe8d8213ff67df1c9ea4dcb98e9ed,4fe3c8ab5ecb75cb6fc3d37b406795355fc4ae0e,1705577205,fix: timer issues not recoding end time correctly,https://github.com/wandb/wandbot/compare/4fe3c8ab5ecb75cb6fc3d37b406795355fc4ae0e...25cd7cc9bbebe8d8213ff67df1c9ea4dcb98e9ed,8,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,bede5132ed751fed68108e95f56f64085f924146,25cd7cc9bbebe8d8213ff67df1c9ea4dcb98e9ed,1705577394,fix: issue with other query type description,https://github.com/wandb/wandbot/compare/25cd7cc9bbebe8d8213ff67df1c9ea4dcb98e9ed...bede5132ed751fed68108e95f56f64085f924146,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,3238316e4c194f4a4d981ebb39043bfc5e7190c8,bede5132ed751fed68108e95f56f64085f924146,1705660083,feat: avoid retrieving results from you for some intents,https://github.com/wandb/wandbot/compare/bede5132ed751fed68108e95f56f64085f924146...3238316e4c194f4a4d981ebb39043bfc5e7190c8,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,9b0239d07f543f0062ad5703df01fbc1a2b6873b,3238316e4c194f4a4d981ebb39043bfc5e7190c8,1705669767,update setting fc reports content to type str,https://github.com/wandb/wandbot/compare/3238316e4c194f4a4d981ebb39043bfc5e7190c8...9b0239d07f543f0062ad5703df01fbc1a2b6873b,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,8995dec4117c233177fd5820feb8159038c89a37,9b0239d07f543f0062ad5703df01fbc1a2b6873b,1705934879,adds error handling for invalid unicode sequences,https://github.com/wandb/wandbot/compare/9b0239d07f543f0062ad5703df01fbc1a2b6873b...8995dec4117c233177fd5820feb8159038c89a37,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,6fe85ec4c672be9b001ea7f84b68cba1dc13e033,8995dec4117c233177fd5820feb8159038c89a37,1705935123,re-add repr,https://github.com/wandb/wandbot/compare/8995dec4117c233177fd5820feb8159038c89a37...6fe85ec4c672be9b001ea7f84b68cba1dc13e033,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,bcbaa8a279aabcb5cabfb82f95d79b491bdf2850,6fe85ec4c672be9b001ea7f84b68cba1dc13e033,1705942905,fix: embedding chunk size issue in reports ingestion,https://github.com/wandb/wandbot/compare/6fe85ec4c672be9b001ea7f84b68cba1dc13e033...bcbaa8a279aabcb5cabfb82f95d79b491bdf2850,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,a6ea55e94aa0b493207297b1c2db3a75a52b4d8f,bcbaa8a279aabcb5cabfb82f95d79b491bdf2850,1705943987,fix: switch to token text splitter for larger chunks,https://github.com/wandb/wandbot/compare/bcbaa8a279aabcb5cabfb82f95d79b491bdf2850...a6ea55e94aa0b493207297b1c2db3a75a52b4d8f,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,28a94043a45cb224a794a891ee791310b3eb6972,a6ea55e94aa0b493207297b1c2db3a75a52b4d8f,1705992259,feat: add wandb edu code loader,https://github.com/wandb/wandbot/compare/a6ea55e94aa0b493207297b1c2db3a75a52b4d8f...28a94043a45cb224a794a891ee791310b3eb6972,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,c6a12abdca8a3b5f714837fca61c2cf3f56fa6a4,28a94043a45cb224a794a891ee791310b3eb6972,1705999096,fix: errors in code parsing logic,https://github.com/wandb/wandbot/compare/28a94043a45cb224a794a891ee791310b3eb6972...c6a12abdca8a3b5f714837fca61c2cf3f56fa6a4,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,34d87d54866c2f5813d13b79671d86af08ec5153,c6a12abdca8a3b5f714837fca61c2cf3f56fa6a4,1706015902,fix: improve retrieval speed by loading retrievers at startup.,https://github.com/wandb/wandbot/compare/c6a12abdca8a3b5f714837fca61c2cf3f56fa6a4...34d87d54866c2f5813d13b79671d86af08ec5153,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,1ebf69b17158e186392d734bc270bf7dc5f927f7,34d87d54866c2f5813d13b79671d86af08ec5153,1706103169,update tags logic for FC Reports,https://github.com/wandb/wandbot/compare/34d87d54866c2f5813d13b79671d86af08ec5153...1ebf69b17158e186392d734bc270bf7dc5f927f7,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,c9229f5a7a4e274adf9b2c186a240400aa7b093e,1ebf69b17158e186392d734bc270bf7dc5f927f7,1706105783,add fastext model artifact and add fc tag logic,https://github.com/wandb/wandbot/compare/1ebf69b17158e186392d734bc270bf7dc5f927f7...c9229f5a7a4e274adf9b2c186a240400aa7b093e,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,5a30dc807642c7b280844744eb84da36d9743741,c9229f5a7a4e274adf9b2c186a240400aa7b093e,1706105965,fix model_ naming to keep pydantic happy,https://github.com/wandb/wandbot/compare/c9229f5a7a4e274adf9b2c186a240400aa7b093e...5a30dc807642c7b280844744eb84da36d9743741,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,f4bc728b42e5209a3e21e7c99bbf4b353f8fe684,5a30dc807642c7b280844744eb84da36d9743741,1706106106,fix fasttext path,https://github.com/wandb/wandbot/compare/5a30dc807642c7b280844744eb84da36d9743741...f4bc728b42e5209a3e21e7c99bbf4b353f8fe684,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,5f38fc6a48863146355b15312f69bbea3993b3e7,f4bc728b42e5209a3e21e7c99bbf4b353f8fe684,1706110155,fix langdetect fasttext model loading,https://github.com/wandb/wandbot/compare/f4bc728b42e5209a3e21e7c99bbf4b353f8fe684...5f38fc6a48863146355b15312f69bbea3993b3e7,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,b403be43fbdb938ceb101e4f651ec780ffa4605a,5f38fc6a48863146355b15312f69bbea3993b3e7,1706181062,add no-result dummy node creation if needed,https://github.com/wandb/wandbot/compare/5f38fc6a48863146355b15312f69bbea3993b3e7...b403be43fbdb938ceb101e4f651ec780ffa4605a,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,386c5766ab775bf602a3c9b28a8a4993e2586385,b403be43fbdb938ceb101e4f651ec780ffa4605a,1706705355,fix: replace headers in slack formatter with bold text,https://github.com/wandb/wandbot/compare/b403be43fbdb938ceb101e4f651ec780ffa4605a...386c5766ab775bf602a3c9b28a8a4993e2586385,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,b04c663b0b52327ff5bd6386f70a501e26b4ec43,386c5766ab775bf602a3c9b28a8a4993e2586385,1706706204,refactor: move FastText language detection to common utils,https://github.com/wandb/wandbot/compare/386c5766ab775bf602a3c9b28a8a4993e2586385...b04c663b0b52327ff5bd6386f70a501e26b4ec43,4,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,1ea8cdbba68320135a6900673dd6413efb192949,b04c663b0b52327ff5bd6386f70a501e26b4ec43,1706706247,feat: switch from cohere lang detect to fasttext langdetect,https://github.com/wandb/wandbot/compare/b04c663b0b52327ff5bd6386f70a501e26b4ec43...1ea8cdbba68320135a6900673dd6413efb192949,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,0d1fa36f723526c2869767981b912712bf1a47d0,1ea8cdbba68320135a6900673dd6413efb192949,1706715555,feat: switch to new turbo models,https://github.com/wandb/wandbot/compare/1ea8cdbba68320135a6900673dd6413efb192949...0d1fa36f723526c2869767981b912712bf1a47d0,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,acefd29bd77e06f026de9d6c0cbb844c825b844f,0d1fa36f723526c2869767981b912712bf1a47d0,1706758603,revert: switch to older models for v1.1 before testing for v1.2,https://github.com/wandb/wandbot/compare/0d1fa36f723526c2869767981b912712bf1a47d0...acefd29bd77e06f026de9d6c0cbb844c825b844f,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,fe5b6b501f1b774ebe83f941bcf152001ee8bde8,acefd29bd77e06f026de9d6c0cbb844c825b844f,1706766564,chore: run linting and formatting changes,https://github.com/wandb/wandbot/compare/acefd29bd77e06f026de9d6c0cbb844c825b844f...fe5b6b501f1b774ebe83f941bcf152001ee8bde8,6,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,cb194731f5a22e76676c209ef14f93c8abda65af,fe5b6b501f1b774ebe83f941bcf152001ee8bde8,1712144327,chore: reproduced eval 72%,https://github.com/wandb/wandbot/compare/fe5b6b501f1b774ebe83f941bcf152001ee8bde8...cb194731f5a22e76676c209ef14f93c8abda65af,7,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,0c26560a6a9990209064f5eda83ea8009896c717,cb194731f5a22e76676c209ef14f93c8abda65af,1706758726,feat: use new openai models in chat and query enhancer,https://github.com/wandb/wandbot/compare/cb194731f5a22e76676c209ef14f93c8abda65af...0c26560a6a9990209064f5eda83ea8009896c717,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,fdea8ac3fb7bad6396eee4a355d40817c14a8134,0c26560a6a9990209064f5eda83ea8009896c717,1712216488,"Revert ""feat: use new openai models in chat and query enhancer""",https://github.com/wandb/wandbot/compare/0c26560a6a9990209064f5eda83ea8009896c717...fdea8ac3fb7bad6396eee4a355d40817c14a8134,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,2750c3b8486ce7ef737d50469260d1c3158ad6b1,fdea8ac3fb7bad6396eee4a355d40817c14a8134,1712240954,revert chunk size,https://github.com/wandb/wandbot/compare/fdea8ac3fb7bad6396eee4a355d40817c14a8134...2750c3b8486ce7ef737d50469260d1c3158ad6b1,8,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,1ecbe2b34f2af52db638d56607cc8a111d6a32bf,2750c3b8486ce7ef737d50469260d1c3158ad6b1,1712292697,allow text embedding ada to be used,https://github.com/wandb/wandbot/compare/2750c3b8486ce7ef737d50469260d1c3158ad6b1...1ecbe2b34f2af52db638d56607cc8a111d6a32bf,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,5e876a88db3b1e266820b16650987be245de6448,1ecbe2b34f2af52db638d56607cc8a111d6a32bf,1706766608,chore: run linting and formatting changes,https://github.com/wandb/wandbot/compare/1ecbe2b34f2af52db638d56607cc8a111d6a32bf...5e876a88db3b1e266820b16650987be245de6448,4,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
