timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251223_124855,8a1575be33241ad3ef6499c07e7ec8bf1c50fb6c,,1679824117,"Enhance esptool GUI, #2707",,,7.020999999999999,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,0,
20251223_124849,9310997da27e2bfec4eca8bc7a2e302fbb0c7c61,d5400efb9dfb403b861218b93105922f3e594697,1717052573,"Make first-run options even more clear and tweak widget width, #1893",https://github.com/thonny/thonny/compare/d5400efb9dfb403b861218b93105922f3e594697...9310997da27e2bfec4eca8bc7a2e302fbb0c7c61,1,7.0569999999999995,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,276cb46735d7d6d9ce7d65c6f150e57ef7a4b1ec,9310997da27e2bfec4eca8bc7a2e302fbb0c7c61,1717067378,"Use ""Reopen files from previous session"" instead of ""Reopen all ..."", #1353",https://github.com/thonny/thonny/compare/9310997da27e2bfec4eca8bc7a2e302fbb0c7c61...276cb46735d7d6d9ce7d65c6f150e57ef7a4b1ec,2,7.0569999999999995,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,fc1958194b50f8e40f6601f003549b3949ea4dd1,276cb46735d7d6d9ce7d65c6f150e57ef7a4b1ec,1717068865,"Include dunder methods in dunder methods in Object Inspector's Attributes view, #2170",https://github.com/thonny/thonny/compare/276cb46735d7d6d9ce7d65c6f150e57ef7a4b1ec...fc1958194b50f8e40f6601f003549b3949ea4dd1,3,7.0569999999999995,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,ab053975576d57eff72987b19c077ff5cf13e00a,fc1958194b50f8e40f6601f003549b3949ea4dd1,1717075788,"Make more strings translatable, #2595",https://github.com/thonny/thonny/compare/fc1958194b50f8e40f6601f003549b3949ea4dd1...ab053975576d57eff72987b19c077ff5cf13e00a,7,7.061000000000001,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,aa6f72fe51d9ce840d78a22631d3d269a4de2fcb,ab053975576d57eff72987b19c077ff5cf13e00a,1717238966,Update update_micropython_variants.py,https://github.com/thonny/thonny/compare/ab053975576d57eff72987b19c077ff5cf13e00a...aa6f72fe51d9ce840d78a22631d3d269a4de2fcb,1,7.061000000000001,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,193c81e587b16faa7bd804f80e686f27f61ab55a,aa6f72fe51d9ce840d78a22631d3d269a4de2fcb,1717243361,Fix replayer startup error,https://github.com/thonny/thonny/compare/aa6f72fe51d9ce840d78a22631d3d269a4de2fcb...193c81e587b16faa7bd804f80e686f27f61ab55a,1,7.06,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,9c153dc0747272b9e4e29a7f9f7eafa23cf027ce,193c81e587b16faa7bd804f80e686f27f61ab55a,1717646953,"Implement export for Replayer, #2999",https://github.com/thonny/thonny/compare/193c81e587b16faa7bd804f80e686f27f61ab55a...9c153dc0747272b9e4e29a7f9f7eafa23cf027ce,4,7.042,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,111ce8c5a17414f7460d6c056bf320a9c1aa6615,9c153dc0747272b9e4e29a7f9f7eafa23cf027ce,1717954056,Add common place for supported Python versions,https://github.com/thonny/thonny/compare/9c153dc0747272b9e4e29a7f9f7eafa23cf027ce...111ce8c5a17414f7460d6c056bf320a9c1aa6615,5,7.126,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,ecd678e18323ecf5f93e64c52e21701a88a99cde,111ce8c5a17414f7460d6c056bf320a9c1aa6615,1717954125,Fix saving LocalCPython executable setting,https://github.com/thonny/thonny/compare/111ce8c5a17414f7460d6c056bf320a9c1aa6615...ecd678e18323ecf5f93e64c52e21701a88a99cde,2,7.124,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,546c5a3a8b0bd7c8236309de5baf41a359aab08f,ecd678e18323ecf5f93e64c52e21701a88a99cde,1717954145,Make read-only Entry gray in Aqua,https://github.com/thonny/thonny/compare/ecd678e18323ecf5f93e64c52e21701a88a99cde...546c5a3a8b0bd7c8236309de5baf41a359aab08f,1,7.124,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,4ca83ede03b1acbcc740966e1cc07e35ce2015bb,546c5a3a8b0bd7c8236309de5baf41a359aab08f,1717955522,"Add dialog for creating virtual environments and command for it into the backend switcher, #2974",https://github.com/thonny/thonny/compare/546c5a3a8b0bd7c8236309de5baf41a359aab08f...4ca83ede03b1acbcc740966e1cc07e35ce2015bb,6,7.051,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,aa7d428cdc5b68a5ba8fd08519ef74b6254faa28,4ca83ede03b1acbcc740966e1cc07e35ce2015bb,1717967909,"Start building custom File dialog as replacement of Tk file dialog, #2756",https://github.com/thonny/thonny/compare/4ca83ede03b1acbcc740966e1cc07e35ce2015bb...aa7d428cdc5b68a5ba8fd08519ef74b6254faa28,2,7.074999999999999,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,9acc918806ce9a146b3ebae7415065b9ab3402a5,aa7d428cdc5b68a5ba8fd08519ef74b6254faa28,1718029457,Add the core of #2974,https://github.com/thonny/thonny/compare/aa7d428cdc5b68a5ba8fd08519ef74b6254faa28...9acc918806ce9a146b3ebae7415065b9ab3402a5,1,7.041,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,5c233b9b3b5a0b316a5277ec3e030cf1494681bf,9acc918806ce9a146b3ebae7415065b9ab3402a5,1718166975,Fix WorkDialog colors in Windows,https://github.com/thonny/thonny/compare/9acc918806ce9a146b3ebae7415065b9ab3402a5...5c233b9b3b5a0b316a5277ec3e030cf1494681bf,2,7.041,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,f5fde96ffc4a9f3f626aa3e109d8e54749ce6939,5c233b9b3b5a0b316a5277ec3e030cf1494681bf,1718166998,Fix formatting in interpreter detection,https://github.com/thonny/thonny/compare/5c233b9b3b5a0b316a5277ec3e030cf1494681bf...f5fde96ffc4a9f3f626aa3e109d8e54749ce6939,1,7.041,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,78e07fdff6722cc1704e1aeb392dcbee80d8f717,f5fde96ffc4a9f3f626aa3e109d8e54749ce6939,1718167016,Tweak VenvDialog buttons,https://github.com/thonny/thonny/compare/f5fde96ffc4a9f3f626aa3e109d8e54749ce6939...78e07fdff6722cc1704e1aeb392dcbee80d8f717,1,7.04,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,b781dc5a1c069d02c54568b72dcd2df9368a9338,78e07fdff6722cc1704e1aeb392dcbee80d8f717,1718427713,black,https://github.com/thonny/thonny/compare/78e07fdff6722cc1704e1aeb392dcbee80d8f717...b781dc5a1c069d02c54568b72dcd2df9368a9338,3,7.04,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,a2cddf2d3527c11dca599e2df0b0dc918b6b643e,b781dc5a1c069d02c54568b72dcd2df9368a9338,1718427748,Make package listing compatible with Python 3.9,https://github.com/thonny/thonny/compare/b781dc5a1c069d02c54568b72dcd2df9368a9338...a2cddf2d3527c11dca599e2df0b0dc918b6b643e,1,7.039,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124849,61fe8c893a4cedc3ba6a6ee1ad1f441ff33d170d,a2cddf2d3527c11dca599e2df0b0dc918b6b643e,1718427813,Make MappingComboboxes look better in Aqua,https://github.com/thonny/thonny/compare/a2cddf2d3527c11dca599e2df0b0dc918b6b643e...61fe8c893a4cedc3ba6a6ee1ad1f441ff33d170d,3,7.04,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124848,16919ca46879f35756a9137a883f7e8bd157658b,61fe8c893a4cedc3ba6a6ee1ad1f441ff33d170d,1718427893,Better node label for LocalMicroPython,https://github.com/thonny/thonny/compare/61fe8c893a4cedc3ba6a6ee1ad1f441ff33d170d...16919ca46879f35756a9137a883f7e8bd157658b,1,7.04,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124848,bb5377d07984d19594cbb8b8a17aa7e1d5ba4dce,16919ca46879f35756a9137a883f7e8bd157658b,1718434741,Remove an accidentally deleted block,https://github.com/thonny/thonny/compare/16919ca46879f35756a9137a883f7e8bd157658b...bb5377d07984d19594cbb8b8a17aa7e1d5ba4dce,1,7.039,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124848,3ea57d97ff6d9ce86f0fba8e2ecef0213afbb00c,bb5377d07984d19594cbb8b8a17aa7e1d5ba4dce,1718436296,"Introduce CustomFileDialog, #2756",https://github.com/thonny/thonny/compare/bb5377d07984d19594cbb8b8a17aa7e1d5ba4dce...3ea57d97ff6d9ce86f0fba8e2ecef0213afbb00c,6,7.053,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124848,9163cd23ffb5f03b909a6e567da2b69d85b9301a,3ea57d97ff6d9ce86f0fba8e2ecef0213afbb00c,1718436327,Use CustomFileDialog for selecting interpreters in macOS,https://github.com/thonny/thonny/compare/3ea57d97ff6d9ce86f0fba8e2ecef0213afbb00c...9163cd23ffb5f03b909a6e567da2b69d85b9301a,1,7.049999999999999,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124848,d5da7394e93ce54cbf2e0b82d147799f74c9374a,9163cd23ffb5f03b909a6e567da2b69d85b9301a,1718439043,"Fix Linux bookmarks path, #2756",https://github.com/thonny/thonny/compare/9163cd23ffb5f03b909a6e567da2b69d85b9301a...d5da7394e93ce54cbf2e0b82d147799f74c9374a,1,7.049999999999999,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124848,8289805dcf4d206d598e99441f502bd949e7a2ca,d5da7394e93ce54cbf2e0b82d147799f74c9374a,1718440998,"Add home directory to file dialog favorites, #2756",https://github.com/thonny/thonny/compare/d5da7394e93ce54cbf2e0b82d147799f74c9374a...8289805dcf4d206d598e99441f502bd949e7a2ca,1,7.049999999999999,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124848,d1444c357052c3c5f2475e1e9f99ad149c4812af,8289805dcf4d206d598e99441f502bd949e7a2ca,1718442900,Fix initial visibility of s-pane,https://github.com/thonny/thonny/compare/8289805dcf4d206d598e99441f502bd949e7a2ca...d1444c357052c3c5f2475e1e9f99ad149c4812af,1,7.049999999999999,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124848,ecd43360014ddf5b753e214adda4a5b5bd94ac5c,d1444c357052c3c5f2475e1e9f99ad149c4812af,1718514477,"Fix File dialog columns, #2756",https://github.com/thonny/thonny/compare/d1444c357052c3c5f2475e1e9f99ad149c4812af...ecd43360014ddf5b753e214adda4a5b5bd94ac5c,8,7.07,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124848,885a6e815ef714313f22780519ee0c7405956963,ecd43360014ddf5b753e214adda4a5b5bd94ac5c,1718688351,"Tweak timestamp format in File dialog, #2756",https://github.com/thonny/thonny/compare/ecd43360014ddf5b753e214adda4a5b5bd94ac5c...885a6e815ef714313f22780519ee0c7405956963,2,7.074999999999999,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124848,07403c1c52c0fadbae16e4bfc0a9ba00496b66ca,885a6e815ef714313f22780519ee0c7405956963,1718688364,Fix Replayer session selection,https://github.com/thonny/thonny/compare/885a6e815ef714313f22780519ee0c7405956963...07403c1c52c0fadbae16e4bfc0a9ba00496b66ca,1,7.074999999999999,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124848,8bc45885ea525ce882a9dbeaee11bebd7a9e265e,07403c1c52c0fadbae16e4bfc0a9ba00496b66ca,1718999755,"Add sorting to file dialog, #2756",https://github.com/thonny/thonny/compare/07403c1c52c0fadbae16e4bfc0a9ba00496b66ca...8bc45885ea525ce882a9dbeaee11bebd7a9e265e,2,7.084,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
20251223_124848,6a4db1996f4dac12a8ccf48d83db14a09d3deb35,8bc45885ea525ce882a9dbeaee11bebd7a9e265e,1719001025,"Add filtering to file dialog, #2756",https://github.com/thonny/thonny/compare/8bc45885ea525ce882a9dbeaee11bebd7a9e265e...6a4db1996f4dac12a8ccf48d83db14a09d3deb35,1,7.087000000000001,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=9
